subject,fuzzer,data_type,time,data
pure-ftpd,chatafl,nodes,61,24.333333333333332
pure-ftpd,chatafl,nodes,121,25.666666666666668
pure-ftpd,chatafl,nodes,181,25.666666666666668
pure-ftpd,chatafl,nodes,241,26.666666666666668
pure-ftpd,chatafl,nodes,301,27.0
pure-ftpd,chatafl,nodes,361,27.0
pure-ftpd,chatafl,nodes,421,27.0
pure-ftpd,chatafl,nodes,481,27.333333333333332
pure-ftpd,chatafl,nodes,541,27.333333333333332
pure-ftpd,chatafl,nodes,601,27.333333333333332
pure-ftpd,chatafl,nodes,661,27.666666666666668
pure-ftpd,chatafl,nodes,721,27.666666666666668
pure-ftpd,chatafl,nodes,781,27.666666666666668
pure-ftpd,chatafl,nodes,841,27.666666666666668
pure-ftpd,chatafl,nodes,901,28.0
pure-ftpd,chatafl,nodes,961,28.0
pure-ftpd,chatafl,nodes,1021,28.0
pure-ftpd,chatafl,nodes,1081,28.0
pure-ftpd,chatafl,nodes,1141,28.0
pure-ftpd,chatafl,nodes,1201,28.0
pure-ftpd,chatafl,nodes,1261,28.333333333333332
pure-ftpd,chatafl,nodes,1321,28.333333333333332
pure-ftpd,chatafl,nodes,1381,28.333333333333332
pure-ftpd,chatafl,nodes,1441,28.666666666666668
pure-ftpd,chatafl,edges,0,0.0
pure-ftpd,chatafl,edges,1,50.0
pure-ftpd,chatafl,edges,61,152.33333333333334
pure-ftpd,chatafl,edges,121,183.33333333333334
pure-ftpd,chatafl,edges,181,199.0
pure-ftpd,chatafl,edges,241,207.66666666666666
pure-ftpd,chatafl,edges,301,215.0
pure-ftpd,chatafl,edges,361,220.0
pure-ftpd,chatafl,edges,421,226.0
pure-ftpd,chatafl,edges,481,228.33333333333334
pure-ftpd,chatafl,edges,541,231.33333333333334
pure-ftpd,chatafl,edges,601,234.33333333333334
pure-ftpd,chatafl,edges,661,238.33333333333334
pure-ftpd,chatafl,edges,721,239.66666666666666
pure-ftpd,chatafl,edges,781,240.33333333333334
pure-ftpd,chatafl,edges,841,242.33333333333334
pure-ftpd,chatafl,edges,901,243.66666666666666
pure-ftpd,chatafl,edges,961,245.0
pure-ftpd,chatafl,edges,1021,247.33333333333334
pure-ftpd,chatafl,edges,1081,249.33333333333334
pure-ftpd,chatafl,edges,1141,250.33333333333334
pure-ftpd,chatafl,edges,1201,251.33333333333334
pure-ftpd,chatafl,edges,1261,252.33333333333334
pure-ftpd,chatafl,edges,1321,252.66666666666666
pure-ftpd,chatafl,edges,1381,253.0
pure-ftpd,chatafl,edges,1441,254.33333333333334
pure-ftpd,chatafl_opt,nodes,0,0.0
pure-ftpd,chatafl_opt,nodes,1,19.666666666666668
pure-ftpd,chatafl_opt,nodes,61,26.666666666666668
pure-ftpd,chatafl_opt,nodes,121,28.0
pure-ftpd,chatafl_opt,nodes,181,28.333333333333332
pure-ftpd,chatafl_opt,nodes,241,28.333333333333332
pure-ftpd,chatafl_opt,nodes,301,28.333333333333332
pure-ftpd,chatafl_opt,nodes,361,28.333333333333332
pure-ftpd,chatafl_opt,nodes,421,28.333333333333332
pure-ftpd,chatafl_opt,nodes,481,28.333333333333332
pure-ftpd,chatafl_opt,nodes,541,29.0
pure-ftpd,chatafl_opt,nodes,601,29.0
pure-ftpd,chatafl_opt,nodes,661,29.333333333333332
pure-ftpd,chatafl_opt,nodes,721,30.0
pure-ftpd,chatafl_opt,nodes,781,30.0
pure-ftpd,chatafl_opt,nodes,841,30.0
pure-ftpd,chatafl_opt,nodes,901,30.0
pure-ftpd,chatafl_opt,nodes,961,30.0
pure-ftpd,chatafl_opt,nodes,1021,30.0
pure-ftpd,chatafl_opt,nodes,1081,30.0
pure-ftpd,chatafl_opt,nodes,1141,30.0
pure-ftpd,chatafl_opt,nodes,1201,30.0
pure-ftpd,chatafl_opt,nodes,1261,30.0
pure-ftpd,chatafl_opt,nodes,1321,30.0
pure-ftpd,chatafl_opt,nodes,1381,30.0
pure-ftpd,chatafl_opt,nodes,1441,30.0
pure-ftpd,chatafl_opt,edges,0,0.0
pure-ftpd,chatafl_opt,edges,1,99.33333333333333
pure-ftpd,chatafl_opt,edges,61,208.66666666666666
pure-ftpd,chatafl_opt,edges,121,238.66666666666666
pure-ftpd,chatafl_opt,edges,181,254.33333333333334
pure-ftpd,chatafl_opt,edges,241,262.3333333333333
pure-ftpd,chatafl_opt,edges,301,268.6666666666667
pure-ftpd,chatafl_opt,edges,361,271.3333333333333
pure-ftpd,chatafl_opt,edges,421,278.3333333333333
pure-ftpd,chatafl_opt,edges,481,284.6666666666667
pure-ftpd,chatafl_opt,edges,541,290.3333333333333
pure-ftpd,chatafl_opt,edges,601,295.3333333333333
pure-ftpd,chatafl_opt,edges,661,297.6666666666667
pure-ftpd,chatafl_opt,edges,721,301.3333333333333
pure-ftpd,chatafl_opt,edges,781,303.3333333333333
pure-ftpd,chatafl_opt,edges,841,305.6666666666667
pure-ftpd,chatafl_opt,edges,901,308.3333333333333
pure-ftpd,chatafl_opt,edges,961,309.0
pure-ftpd,chatafl_opt,edges,1021,309.6666666666667
pure-ftpd,chatafl_opt,edges,1081,310.6666666666667
pure-ftpd,chatafl_opt,edges,1141,311.3333333333333
pure-ftpd,chatafl_opt,edges,1201,312.0
pure-ftpd,chatafl_opt,edges,1261,312.3333333333333
pure-ftpd,chatafl_opt,edges,1321,314.0
pure-ftpd,chatafl_opt,edges,1381,318.0
pure-ftpd,chatafl_opt,edges,1441,321.3333333333333
