subject,fuzzer,data_type,time,data
kamailio,chatafl_opt,nodes,781,15.0
kamailio,chatafl_opt,nodes,841,15.0
kamailio,chatafl_opt,nodes,901,15.0
kamailio,chatafl_opt,nodes,961,15.0
kamailio,chatafl_opt,nodes,1021,15.0
kamailio,chatafl_opt,nodes,1081,15.0
kamailio,chatafl_opt,nodes,1141,15.0
kamailio,chatafl_opt,nodes,1201,15.333333333333334
kamailio,chatafl_opt,nodes,1261,15.333333333333334
kamailio,chatafl_opt,nodes,1321,15.333333333333334
kamailio,chatafl_opt,nodes,1381,15.333333333333334
kamailio,chatafl_opt,nodes,1441,15.333333333333334
kamailio,chatafl_opt,edges,0,0.0
kamailio,chatafl_opt,edges,1,17.666666666666668
kamailio,chatafl_opt,edges,61,59.666666666666664
kamailio,chatafl_opt,edges,121,71.0
kamailio,chatafl_opt,edges,181,82.0
kamailio,chatafl_opt,edges,241,91.66666666666667
kamailio,chatafl_opt,edges,301,97.66666666666667
kamailio,chatafl_opt,edges,361,103.33333333333333
kamailio,chatafl_opt,edges,421,109.0
kamailio,chatafl_opt,edges,481,111.0
kamailio,chatafl_opt,edges,541,112.66666666666667
kamailio,chatafl_opt,edges,601,114.66666666666667
kamailio,chatafl_opt,edges,661,117.0
kamailio,chatafl_opt,edges,721,117.66666666666667
kamailio,chatafl_opt,edges,781,119.33333333333333
kamailio,chatafl_opt,edges,841,119.66666666666667
kamailio,chatafl_opt,edges,901,121.66666666666667
kamailio,chatafl_opt,edges,961,123.66666666666667
kamailio,chatafl_opt,edges,1021,125.33333333333333
kamailio,chatafl_opt,edges,1081,126.0
kamailio,chatafl_opt,edges,1141,126.0
kamailio,chatafl_opt,edges,1201,127.0
kamailio,chatafl_opt,edges,1261,127.33333333333333
kamailio,chatafl_opt,edges,1321,127.66666666666667
kamailio,chatafl_opt,edges,1381,127.66666666666667
kamailio,chatafl_opt,edges,1441,128.33333333333334
