subject,fuzzer,data_type,time,data
kamailio,chatafl_opt,nodes,481,14.4
kamailio,chatafl_opt,nodes,541,14.4
kamailio,chatafl_opt,nodes,601,14.5
kamailio,chatafl_opt,nodes,661,14.5
kamailio,chatafl_opt,nodes,721,14.6
kamailio,chatafl_opt,nodes,781,14.6
kamailio,chatafl_opt,nodes,841,14.6
kamailio,chatafl_opt,nodes,901,14.6
kamailio,chatafl_opt,nodes,961,14.7
kamailio,chatafl_opt,nodes,1021,14.7
kamailio,chatafl_opt,nodes,1081,14.7
kamailio,chatafl_opt,nodes,1141,14.7
kamailio,chatafl_opt,nodes,1201,14.8
kamailio,chatafl_opt,nodes,1261,14.8
kamailio,chatafl_opt,nodes,1321,14.8
kamailio,chatafl_opt,nodes,1381,14.9
kamailio,chatafl_opt,edges,0,0.0
kamailio,chatafl_opt,edges,1,18.6
kamailio,chatafl_opt,edges,61,60.6
kamailio,chatafl_opt,edges,121,78.1
kamailio,chatafl_opt,edges,181,88.6
kamailio,chatafl_opt,edges,241,96.4
kamailio,chatafl_opt,edges,301,99.9
kamailio,chatafl_opt,edges,361,104.0
kamailio,chatafl_opt,edges,421,107.0
kamailio,chatafl_opt,edges,481,109.3
kamailio,chatafl_opt,edges,541,111.1
kamailio,chatafl_opt,edges,601,112.5
kamailio,chatafl_opt,edges,661,114.0
kamailio,chatafl_opt,edges,721,115.8
kamailio,chatafl_opt,edges,781,117.2
kamailio,chatafl_opt,edges,841,118.1
kamailio,chatafl_opt,edges,901,119.4
kamailio,chatafl_opt,edges,961,120.7
kamailio,chatafl_opt,edges,1021,121.4
kamailio,chatafl_opt,edges,1081,122.2
kamailio,chatafl_opt,edges,1141,122.7
kamailio,chatafl_opt,edges,1201,123.8
kamailio,chatafl_opt,edges,1261,124.5
kamailio,chatafl_opt,edges,1321,124.7
kamailio,chatafl_opt,edges,1381,125.6
